雷鳴の妹魔道士 エリウ
経験豊かな闇魔道士 シェイド
紅髪の公子 エリウッド
イリアの可憐なる翼 フロリーナ
稀代の弓使い ウィル
冷静なる豪斧 ドルカス
滾る料理人の血 ロウエン
成長中の大器 ギィ
イリアの誠心なる翼 フィオーラ
疾風の粛正者 ラガルト
竜牙将軍 ヴァイダ
業を背負う者 レナート
イリアの高価なる翼 ファリナ
冷たき金色の瞳 エフィデル
禁断に触れし者 ネルガル
山の隠者 ニイメ
無限の知的欲求 ニーヴ
長き旅の始まり マルス
死線を越えし聖騎士 フレイ
歴戦の弓戦士 ゴードン
気の良い戦車兵 ジェイク
裏切りの将軍 ホルス
争い無き世の為に エッツェル
白き大賢者 ガトー
神竜王の化身 ナギ
闇の魔王 ガーネフ
未来のアスクを担う者 アルフォンス
アスクの第一王女 シャロン
亡国の氷槍 フィヨルム
霧の妖婦 ロキ
ムスペル王 スルト
特務機関の伝書ふくろう フェー
絶望に抗う王女 ルキナ
癒しの踊り子 オリヴィエ
軍で一番鎧好き デジェル
果て無き研究心 ロラン
怖面の戦僧 ブレディ
ザ・ラスト・タグエル シャンブレー
生意気な少女剣士 セレナ
豹変する弓騎士 ノワール
頼れる笑顔 アズール
凶眼の暗殺者 屍兵将
教団最強の駒 ？？？
幻影の聖君主 クロム
幻影の覇王 クロム
フォルトナの敏腕社長 志摩崎 舞子
輝く大地の王子 カムイ(男)
練磨の雷剣 リョウマ
今日もお仕事開始です！ フェリシア
信仰を説く破戒僧 アサマ
忠勇無双の槍乙女 オボロ
天衣無縫の若武者 ヒナタ
竜と化した暗夜王 ガロン
晴れて聖天馬！ エマ
家族を守る決意 ミスト
剣斧交わりし日 ティアマト
柔の騎将 オスカー
猛き剛腕の勇士 ボーレ
若葉の狙撃手 ヨファ
穏やかなる聖人 キルロイ
放浪の魔道少女 イレース
闇夜の鬱憤晴らし シェイド
可愛い狙撃手 ライアン
暁の聖騎士 ルーク
凪の聖騎士 ロディ
元剣闘士の傭兵 オグマ
決死の聖騎士 アラン
決意に秘めた優しさ ユミナ
守る為の強さ ユベロ
カダインの最高司祭 ウェンデル
紅蓮の聖杖 ミネルバ
落日の勇者 サムソン
仮面の暗殺者 ローロー
幻影の聖翔騎 シーダ
幻影の金竜騎 シーダ
オタクトレーナー バリィ・グッドマン
勇猛果敢な姫騎行 アリス
アーマード・ソーサラー バルジャン
光亡き荒野の王女 カムイ(女)
訓導の暗黒剣 マークス
目覚ましの氷掌 フローラ
望郷の勇者 ルーナ
常闇の烙印を秘めし魔騎士 オーディン
主君に仕える悦び ゼロ
魔弓を携えし眷属 タクミ
光神に連なる姫 エスリン
護剣の踊り子 レイリア
神に仕える幼身 シャルロー
シュターゼ家の騎士 フレッド
信念の雷 オルエン
天空の勇者の妹 エダ
トラキアの王子 アリオーン
フェレ家を継ぐ者 ロイ
剛堅な「盾」を目指して ボールス
健やかな若翼 シャニー
野にある聖者 サウル
心美しき弓使い ドロシー
最強の「槍」を目指して バース
小さな勇者 オージェ
憧れの兄を目指して ウェンディ
心優しき狂戦士 ゴンザレス
少女怪盗 キャス
ラグナの天馬姫 セルディア
鬼迫の紫剣士 ユズ
草原の武芸者 ユズ
天を舞う聖少女 ジェニー
恩返しの鎧将 アトラス
女好きの傭兵 ジェシー
醜いものは嫌いなの ソニア
ノーヴァ島の司祭 ノーマ
傀儡に成り果てし生贄 魔女
ドーマ教団の大司祭 ジュダ
神に抗う皇帝 サナキ
皇帝を支えし忠翼 タニス
ラグズ解放軍の副首領 ムワリム
最強の農夫 チャップ
紅炎将軍 ゴート
金色の闘士 正の使徒
ベオク最強の剣士 オルティナ
撃殺の剣士 リーヴ
春色のアスク王子 アルフォンス
春色のアスク王女 シャロン
英雄王となる者 マルス
戦場を渡り歩いた男 バーツ
悪魔の山の健脚 ナバール
大志を抱く少年 アルム
一途な想いの白魔法 エフィ
たくましき聖王子 クロム
聖痕を持つ王女 ルキナ
英雄颯爽の紅牛 ソワレ
心優しき碧豹 ソール
幻影の狙撃手 ヴィオール
「白」に使えし緑影 スズカゼ
落とし穴の中から セツナ
妖炎に踊る九尾 ニシキ
お薬満載の絡繰師 ミドリコ
キッチンの破壊神 フェリシア
信ずる主の下で ベルカ
紅き眼光の魔狼 フランネル
世界を股にかける商女 アンナ
新たなる傭兵団長 アイク
暁を呼ぶ乙女 ミカヤ
心豊かな槍使い ダラハウ
秘めた清真の心 エリンシア
冷たき翼の鴉王 ネサラ
封炎の公子 ロイ
絶望の中の覚醒 ゼフィール
誇り高き魔将 ブルーニャ
真銀の将軍 ゼト
邪を祓う光 アスレイ
未来のフレリア王 ヒーニアス
ファラの血を引く魔道騎 アゼル
ネールの血を引く斧騎士 レックス
美しき弓騎士 セルフィナ
元ブラギ僧の軍師 アウグスト
帝国の継承者 エーデルガルト
神聖王国の後嗣 ディミトリ
同盟の次期当主 クロード(フォドラ)
士官学校の新任教師 ベレト
黒鷲の学級の級長 エーデルガルト
皇女に仕える参謀 ヒューベルト
強さを求める正義漢 カスパル
異邦の狩姫 ペトラ
青獅子の学級の級長 ディミトリ
報恩の重騎士 ドゥドゥー
強さを求める剣士 フェリクス
金鹿の学級の級長 クロード(フォドラ)
美を愛する弓兵 イグナーツ
信心深き令嬢 マリアンヌ
夢は一流の傭兵 レオニー
艶やかな校医 マヌエラ
研究熱心な紋章学者 ハンネマン
「悪」を滅する聖少女 ポー
希望を受け継ぐ聖君主 クロム
プラウド・レディ・ラビット ベ...
女神の化身 リベラ
希望を託す優王 エメリナ（エラ...
白き贖罪の遊女 インバース
幻影の妖術師 サーリャ
名君を目指す闇姫 アリス
誠実なる聖騎士 フランツ
勇躍する竜牙 クーガー
あどけなき魔道 ユアン
寡黙な女傭兵 マリカ
百人力の猛虎 ジスト
純心な竜人少女 ミルラ
義に厚き「蛍石」 セライナ
未来の君主を護る盾 バルジャン
フレスベルグの末裔 エーデルガルト
覇道を彩る闇 ヒューベルト
貴族の中の貴族 フェルディナント
さすらいの喧嘩王 カスパル
士官学校の新任教師 ベレス
花開く努力 アネット
同盟の未来を背負う男 ローレンツ
薄幸の才媛 リシテア
雷霆の使い手 カトリーヌ
無限への飛躍 ツィリル
あなたの右腕 アロイス
セイロス聖教会の大司教 レア（...
世界をあるべき姿に還す者 炎帝
地獄への葬送騎 死神騎士
神祖に生み出されし眷属 白きもの
聖王となる者 セリス
愛に生きた魂 シグルド
仇敵を追う弓騎 ミデェール
圧政に抗う聖女 ラナ
憤怒の聖魔騎士 アーサー
憤怒の聖魔騎士 アーサー
賢王となる者 リーフ
獅子王となる者 アレス
自由と解放の風 セティ
自由と解放の風 セティ
可憐な大泥棒 デイジー
死を告げる翼 ディートバ
恐るべき天翔騎 パメラ
神斧を継ぐ公爵 ランゴバルト
理想の落日 アルヴィス
ロプト教団の大司教 マンフロイ
シレジアの天馬騎士団長 マーニャ
世界を救う勇者 カムイ（男）
世界を救う勇者 カムイ（女）
魔弾の狩人 キサラギ
歌詠みの魔女 ミタマ
優美颯爽なる若武者 フォレオ
羽ばたく空想の翼 エポニーヌ
深紅の女竜将 クリムゾン
絡繰仕掛の童子 絡繰人形
暗夜王国の幻影魔術士 ゾーラ
透魔竜の娘 リリス
変わらぬ笑顔の ラズワルド
新たな姿への大変身 ルーナ
真名を隠す闇の戦士 オーディン
人を形どりし竜心 ハイドラ
抜けば魂散る混沌侍 ニーヴ
平和を目指す暁剣 エディ
平和を望む暁弓 レオナルド
信義の聖槍 ブラッド
花嫁修業中の鎧娘 メグ
忠義と友情の間で ジル
幻の国の銀狼 ニケ
信念に生きる疾黒竜 ハール
女好きの女盗賊 ヘザー
紅瞳の名軍師 セネリオ
邪知賢才なる召喚士 イズカ
狂王の妃 アムリタ
竜鱗族至強の戦士 デギンハンザー
無双なる獅子戦士 ソーン
暁の女神 アスタテューヌ
戦嵐を生き抜く黄金騎 ランド
ブレーダッドの嗣子 ディミトリ
ファーガスの剣鬼 フェリクス
百戦錬磨の重騎士 シルヴァン
魂震わす歌声 アネット
リーガンの後継者 クロード（フ...
レスターの野獣 ラファエル
色彩の旅人 イグナーツ
明日へと歩む聖女 マリアンヌ
ブリギット王となる者 ペトラ
フォドラの格闘王 バルタザール
二つの貌を持つ魔翔騎 コンスタンツェ
戦う行商人 アンナ
奉じた理想の果てに 覇骸エーデ...
蘇りし解放王 ネメシス
戦乱の世を救う姫 アリス
勇者の末裔たる公子 エリウッド
孤剣に寄り添う光 ルセア
キアランの巨岩 ワレス
娘想いの熱血闘士 バアトル
イリア騎士団の将軍 ゼロット
流浪の傭兵騎士 ノア
オスティアの「影」 アストール
剣に生きる乙女 フィル
灰色の狼 ダヤン
戦争なき世界のために ユーノ
王国最強の武将 マードック
不浄な世界の粛清者 ポー
夢の国の妖精 ピアニー
欲望を満たす夢魔 プルメリア
夢を司る神 フロージ
燃える紅炎の騎士 カイン
萌ゆる翠野の騎士 アベル
伝承の竜王女 チキ
気高き戦女王 セリカ
破壊の力を秘めし弓騎 ロビン
獅子盾の重装闘士 バルボ
弓神ウルの末裔 ブリギッド
聖杖を継ぐ高司祭 クロード
ユグドラルの救世主 セリス
祖国奪回を望む魔道姫 ミランダ
闇に君臨する魔王 フォデス
暁の団の護風 サザ
幸の担い手 ウハラダ
黒き神装の名称 漆黒の騎士
聖王国の守護騎士 フレデリク
家族想いの翔竜騎 セルジュ
白夜に献げる涼嵐 スズカゼ
白夜へ奉じる爆炎 サイゾウ
白夜を照らす煌刃 カゲロウ
暗夜を守護る氷刃 フェリシア
暗夜に尽くす切札 ジョーカー
暗夜を援ける氷杖 フローラ
生涯引き籠もり宣言 ベルナデッタ
盾の名を継ぐ者 フェリクス
彷徨う想いを超えて マリアンヌ
ロードオブフォルトナ 蒼井 樹
幻影の鎧将 ドーガ
邪竜を滅ぼす無双剣 シオン
グローイング・ウイング エマ
ハッピー・グラデュエイション ...
武の究極を求めて ユズ
真剣遊戯の風来騎 ランド
見果てぬ名君への道 アリス
アリスお嬢様の盾 バルジャン
終わり無き混沌への求知 ニーヴ
善悪を秤る神判少女 ポー
