異形神 ハイドラ（エラッタカー...
希望の聖君主 クロム
不死なる絶望の君主 クロム
伝説の軍師 ルフレ(女)
聖王の守護騎士 フレデリク
ロザンヌの英雄 セルジュ
魔性の黒翼 インバース
光の救世主 セリス
光の神の末裔 ユリア
流星の剣皇 シャナン
正義の大泥棒 パティ
聖光を継ぐ竜姫 アルテナ
暗黒を宿す皇子 ユリウス
予言されし勇者 アルム
女神の血を継ぎし者 セリカ
余裕の凄技 グレイ(バレンシア)
高貴なる解放の翼 クレア
猪突猛進マジックガール メイ
白亜の守護騎士 コンラート
碧き覇者 アル
タニアの光 ティーナ
ベルン国王 ゼフィール
王牙の後継者 スクリミル
希望を紡ぐ者 イナ
赤心の神竜騎 ジル
未来の賢王 リーフ
ブレイブ・プリンセス ナンナ
伝説の勇蒼 フィン
青の魔道騎士 オルエン
おちゃめな聖女 ティナ
天を裂く氷風 ミーシャ
夜を越えし姫 カンナ(女)
夜を越えし王子 カンナ(男)
眩き光竜の神子 カムイ(男)
昏き闇竜の神子 カムイ(女)
金翼の王子 アルフォンス
閉ざされし皇姫 ヴェロニカ
碧風の優王女 エイリーク
碧空の勇王 エフラム
稀代の天才魔道士 ルーテ
風来王 ヨシュア
愛と友情の翼 ターナ
花開く才能 アメリア
覇道に目覚めし者 アルム
王道に目覚めし乙女 セリカ
闇まとう魔道少女 デューテ
輝く日輪の王子 シオン
麗しき陽花の王女 リアン
目覚めし竜王の娘 チキ
蒼焔の神将 アイク
悪夢の暴勇 アイク
正なる癒しの戦騎 ミスト
女神宿りし乙女 ミカヤ
旭光に舞う神天馬 マーシャ
凄絶なる劍将 漆黒の騎士
ホーリー・プリンセス リズ
千年の遊竜 ノノ
神を超える覇王 ヴァルハルト
獅子心の騎士王 エルトシャン
獅子王女 ラケシス
雷神と呼ばれし少女 イシュタル
烈炎の勇騎士 エリウッド
青嵐の刀姫 リン
ゴーイング・マイ・ウェイ！ セーラ
風に乗る想曲 ニルス
激雷の闘将 ヘクトル
無明の微笑み カナス
神剣に選ばれし英雄 マルス
英雄王の翼 シーダ
報恩の牙 アテナ
闇を打ち破る光 リンダ
夢は英友千人です！ シャロン
凍土に咲く氷華 フィヨルム
希望を統べる女王 ルキナ
神謀神策の軍師 ルフレ(男)
未来からの来訪者 ルフレ(女)
ウイングド・ジャスティス シンシア
芳花のダンシング・ソード アズール
破滅と絶望の竜 ギムレー
闇の去り行く暁 カムイ(男)
すべての路の果てに アクア
黎闇の魔道王 レオン
塗り替えられぬ伝説 ガウェイン
真金の教導者 ティアマト
ひだるき大賢者 イレース
幸せな夢と共に カタリナ
超魔法に選ばれし者 マリク
果て無き闘いの荒野で オグマ
ドラゴン・プリンセス チキ
飛竜を駆る魔道姫 マリア
殺戮人形 クライネ
光去り行く黄昏 カムイ(女)
イエス・ユア・ハイネス ジョーカー
灼陽の天空王 ヒノカ
二つの聖血を引く王子 リーフ
願うは争い無き天地 アルテナ
聖騎士トードの再来 ラインハルト
人と竜の未来を創る者 ロイ
業火と煌炎を操る者 リリーナ
天雷にて地を穿つ者 ディーク
氷雪にて空を貫く者 ミレディ
黙示と共に闇を歩む者 ソフィーヤ
邪神の贄となりし乙女 セリカ
可憐なる闇の統治者 メイ
恐るべき戦鬼 セーバー
聖帝と称えられし者 サナキ
皇帝を護りし神翼 シグルーン
次代の竜鱗の王 クルトナーガ
優しき死神 エイル
愛と勇気の英雄王 マルス
剣に生きる修羅 ナバール
悠遠なる未来に向かって チキ
正義と絆の聖王 クロム
大空に咲く優花 スミア
白夜を翔ける風神 タクミ
忠義の翠嵐 スズカゼ
暗夜を焦がす狂情 カミラ
サポート&デストロイ！ フェリシア
静かなる凄風 セネリオ
天空の王者 ティバーン
世界を解放せんとする者 ゼフィール
双聖器を受け継ぐ姫 エイリーク
気高き理想の下に シグルド
神血を宿す乙女 ディアドラ
至天の世界の王子 アルフォンス
炎をその身に宿せし者 ベレト
覇道を征く皇帝 エーデルガルト
復讐と妄執の王 ディミトリ
理想の騎士を目指して イングリット
卓上の鬼神 クロード(フォドラ)
小さな大器 リシテア
絶望の支配者 ギムレー
舞い降りる闇翼の才騎 ティアモ
ミストレス・オブ・カース サーリャ
双聖器を受け継ぐ王子 エフラム
正義と秩序の使者 ラーチェル
「緋閃」と呼ばれた少女 マリカ
神に刃を向ける者 エーデルガルト
女帝の懐刀 ヒューベルト
女神をその身に宿せし者 ベレス
はじまりのもの ソティス
好奇心旺盛な乙女 フレン
聖教会の大司教補佐 セテス
神々の血を引く聖王 セリス
聖者の裔たる光女 ユリア
憂国の射命弓 ジャムカ
蘇りし風 レヴィン
銀天に舞う純白騎 フュリー
一騎当神の流星 ラクチェ
新たな未来を拓く王 カムイ（透...
闇と歩む勇光の王 リョウマ
満点桜の乙女武者 カザハナ
光と歩む清闇の王 マークス
フォビドゥン・キャスター ニュクス
永遠なる真の友 サイラス
デイン第１５代国王 ミカヤ
暁を呼ぶ風 サザ
新たな伝説を創る者 アイク
クリミアの心 エリンシア
誓約に呪われし王子 ペレアス
自由と混沌の女神 ユンヌ
目醒めし救国の王 ディミトリ
慈愛の微笑み メルセデス
夜明けを告げる翼 クロード（フ...
天翔ける自由人 ヒルダ
薄闇を統べる者 ユーリス
「業」を秘めし戦乙女 ハピ
神将の意志を継ぐ騎士 エリウッド
消えぬ復讐の炎 レイヴァン
炎雷の盟主 リリーナ
烈火を纏い邪を断つ者 ルトガー
疾風と共に野を駆ける者 スー
幸夢を運ぶ少女 ピアニー
光をもたらす英雄王 マルス
神々の国の英雄王 アルム
聖義を伝えし騎士 シグルド
救国済民の勇王子 リーフ
凶星を灼く封炎 ロイ
災いを断つ烈火 エリウッド
優情と雷剣の姫 エイリーク
蒼炎と神剣の英傑 アイク
暁光を纏いし巫女 ミカヤ
運命を変える聖王 クロム
己が道を選びし神子 カムイ（男）
英雄を束ねし王子 アルフォンス
神祖の力を受け継ぐ者 ベレト
至高の光で世を照らす者 ギネヴィア
七色の策を持つ軍師 ルフレ（女）
果てなき闘いの果てに アクア
